Bin Id	Completeness	Contamination	Strain heterogeneity	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Sample
shRTC3_maxbin_003	98.56	3.37	14.29	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.698706234300005	2.200524	1836	0.850796446665	shRTC3
shRTC3_maxbin_007	100.0	2.64	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.0479145193	1.9598400000000002	1699	0.913493958691	shRTC3
shRTC3_maxbin_009	98.22	0.07	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.6151103295	2.2338709999999997	2077	0.899516579068	shRTC3
shRTC3_maxbin_012	93.88	0.0	0.0	42	0	UID1237	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Subdoligranulum;s__	58.889511641000006	2.554005	2243	0.8462058609909999	shRTC3
shRTC3_maxbin_017_sub	86.08	0.95	0.0	43	0	UID1256	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	50.875685492799995	3.135479	2942	0.9092658569869999	shRTC3
shRTC3_maxbin_021	96.76	1.72	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	48.0938099501	3.0921279999999998	2786	0.882577305985	shRTC3
shRTC3_maxbin_053	46.22	1.05	0.0	18	0	UID1121	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Eubacteriaceae	44.7429752703	0.8076939999999999	1075	0.896646502264	shRTC3
shRTC3_metabat_03	99.46	0.0	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.618816335	2.385223	2024	0.9225804044320001	shRTC3
shRTC3_metabat_06	98.1	0.38	50.0	28	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.8090040433	2.591949	2080	0.892686545916	shRTC3
shRTC3_metabat_10	97.96	4.81	100.0	42	1	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	47.609121593699996	3.3172080000000004	2707	0.886026441513	shRTC3
shRTC3_metabat_12	96.1	1.13	0.0	30	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	46.8295166311	3.00001	2552	0.9140416198610001	shRTC3
shRTC3_metabat_13	97.9	0.17	100.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.741093537	2.572159	2118	0.926971855161	shRTC3
shRTC3_metabat_16	98.64	1.9	14.29	40	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.4419215819	3.152209	2647	0.898904863224	shRTC3
shRTC3_metabat_18	98.75	0.0	0.0	43	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.228306346000004	2.57551	2307	0.88427728877	shRTC3
shRTC3_metabat_19	98.32	1.7	50.0	42	1	UID1230	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_valericigenes	58.4718231542	4.337882	4425	0.8758276504520001	shRTC3
shRTC3_metabat_20_sub	98.3	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.6604623813	2.864027	2380	0.9028148128489999	shRTC3
shRTC3_metabat_22	93.0	0.38	0.0	41	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.3709597261	2.593008	2094	0.901056610701	shRTC3
shRTC3_metabat_24	97.59	2.41	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	39.762665655700005	4.607107	4414	0.8668531032600001	shRTC3
shRTC3_metabat_25	96.08	1.12	25.0	29	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.758141489399996	1.9623130000000002	1695	0.878795584598	shRTC3
shRTC3_metabat_30	87.32	0.79	0.0	35	0	UID1346	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_2;g__Clostridium_2	unresolved	51.25851305	3.008658	2712	0.8751493190649999	shRTC3
shRTC3_metabat_33_sub	81.14	1.23	0.0	43	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	26.1675304547	1.909225	1781	0.857919836583	shRTC3
shRTC3_metabat_34_sub	91.19	1.51	0.0	26	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	45.8697124992	3.403107	3165	0.895435259602	shRTC3
shRTC3_metabat_37	96.7	2.35	0.0	43	0	UID1248	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	46.3022385934	3.848786	3440	0.862705279015	shRTC3
shRTC3_metabat_38	90.36	0.4	0.0	30	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.926316541999995	2.380769	2033	0.9224834496750001	shRTC3
shRTC3_metabat_39	97.52	1.37	12.5	38	4	UID1248	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	40.0825918921	4.091197	3906	0.867265741542	shRTC3
shRTC3_metabat_41	84.0	0.48	33.33	35	2	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	55.698118711999996	1.908494	1719	0.922826060758	shRTC3
shRTC3_metabat_42	89.33	1.12	0.0	43	0	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	28.992754823000002	1.7533029999999998	1892	0.885786997456	shRTC3
shRTC3_metabat_43	97.14	3.02	20.0	42	0	UID1230	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_valericigenes	60.4357870806	3.4743779999999997	3530	0.871013171278	shRTC3
shRTC3_metabat_46	94.61	0.54	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.6667293997	2.5319	2277	0.90792487855	shRTC3
shRTC3_metabat_49	92.89	4.2	45.45	27	4	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.3888406172	3.8761949999999996	3706	0.902003898153	shRTC3
shRTC3_metabat_57	87.81	0.39	33.33	39	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	54.32891096270001	2.234832	1942	0.922327494863	shRTC3
shRTC3_metabat_58_sub	84.46	2.69	0.0	27	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	42.544613384899996	3.3194760000000003	3375	0.8816283051899999	shRTC3
shRTC3_metabat_61	87.5	0.67	100.0	39	0	UID1236	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Anaerotruncus;s__Anaerotruncus_colihominis	55.3657219809	2.312938	2345	0.8562274475149999	shRTC3
shRTC3_metabat_62	84.35	1.91	0.0	34	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.9929193136	2.714099	2904	0.9038354901569999	shRTC3
shRTC3_metabat_65	74.0	2.31	0.0	36	2	UID2142	k__Bacteria	p__Cyanobacteria	32.8704137136	1.616894	1795	0.889418230261	shRTC3
shRTC3_metabat_70	70.72	0.36	0.0	29	0	UID1328	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	42.1399712148	2.378124	2562	0.890290413788	shRTC3
shRTC3_metabat_74	54.25	0.34	0.0	21	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	56.0158410862	1.37204	1486	0.877447450512	shRTC3
shRTC3_metabat_86	38.45	0.26	0.0	25	0	UID1109	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_2;f__Peptococcaceae	o__Clostridiales;g__Desulfonispora;s__Desulfonispora_thiosulfatigenes	49.450071038999994	1.066885	1342	0.881495193952	shRTC3
shHF5_maxbin_003	97.96	0.0	0.0	43	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.718098592	2.6626060000000003	2234	0.887975164181	shHF5
shHF5_maxbin_007	98.46	0.48	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	64.8859120461	2.136761	1773	0.8871263562	shHF5
shHF5_maxbin_008_sub	84.78	1.13	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.696296259700006	4.045905	3506	0.895476784551	shHF5
shHF5_maxbin_009	98.94	1.2	25.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.7407359102	1.9943240000000002	1616	0.851769321334	shHF5
shHF5_maxbin_010	98.05	0.16	0.0	43	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.0704923923	2.1298150000000002	1806	0.876640459383	shHF5
shHF5_maxbin_014_sub	62.82	14.44	7.41	37	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	46.32600412359999	2.374618	2136	0.8764597084669999	shHF5
shHF5_maxbin_019	98.79	0.0	0.0	39	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.443668329	1.786919	1523	0.9217228089239999	shHF5
shHF5_maxbin_020_sub	97.59	2.83	0.0	42	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	38.0255144307	4.8055900000000005	4458	0.854801803733	shHF5
shHF5_maxbin_023	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.6492730493	2.138228	1958	0.9017775466410001	shHF5
shHF5_maxbin_025	91.95	0.57	0.0	28	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	50.5730761129	3.802769	3405	0.901842315429	shHF5
shHF5_maxbin_033	92.47	0.0	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.691604797299995	2.276566	1893	0.9275259316	shHF5
shHF5_maxbin_036	97.15	0.34	0.0	42	1	UID1369	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	45.40279319770001	2.784703	2610	0.910065094913	shHF5
shHF5_maxbin_048	74.75	0.69	0.0	36	0	UID1287	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__;s__	48.9486518799	2.322083	2375	0.88401749636	shHF5
shHF5_metabat_01_sub	98.46	0.19	0.0	31	0	UID2652	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	s__Parabacteroides_gordonii	43.36281011729999	6.4317660000000005	5177	0.9097678615799999	shHF5
shHF5_metabat_05	88.89	0.85	0.0	42	0	UID2142	k__Bacteria	p__Cyanobacteria	33.1039746104	1.8189349999999997	1859	0.911040801348	shHF5
shHF5_metabat_11	97.36	0.0	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	55.029863995	2.2418419999999997	1879	0.922912051786	shHF5
shHF5_metabat_12	96.71	0.13	0.0	34	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.4199837864	2.921367	2358	0.895775162792	shHF5
shHF5_metabat_13	95.7	0.0	0.0	43	0	UID3304	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	unresolved	43.762124693800004	1.7109720000000002	1684	0.8808577814249999	shHF5
shHF5_metabat_15	97.42	0.96	50.0	29	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.574670142399995	2.246355	1929	0.887876582286	shHF5
shHF5_metabat_17_sub	98.35	1.51	42.86	36	4	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.0723052122	2.104436	1778	0.897784014339	shHF5
shHF5_metabat_19	99.46	0.54	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.6436835697	2.703417	2241	0.9104148564579999	shHF5
shHF5_metabat_21	96.42	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.96752401609999	2.7030819999999998	2210	0.9029640980179999	shHF5
shHF5_metabat_22	80.81	0.89	0.0	43	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	28.1585148507	1.6937240000000002	1791	0.850031055827	shHF5
shHF5_metabat_23	98.68	0.38	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.0966176363	2.746593	2256	0.899177635711	shHF5
shHF5_metabat_24_sub	11.52	0.0	0.0	36	0	UID2719	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	44.981525631400004	0.421124	394	0.867848899612	shHF5
shHF5_metabat_25	81.28	0.97	33.33	28	1	UID1231	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	59.2580284954	2.1222689999999997	1953	0.896464114587	shHF5
shHF5_metabat_27	96.92	0.0	0.0	42	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.8971709187	2.450234	1991	0.8931689789630001	shHF5
shHF5_metabat_29	96.61	0.38	0.0	37	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	53.064495646400005	2.7483009999999997	2181	0.9022577949070001	shHF5
shHF5_metabat_30	98.15	0.19	0.0	17	0	UID2663	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	s__Bacteroides_uniformis	46.1132473324	3.965264	3474	0.893988143034	shHF5
shHF5_metabat_31	94.97	0.75	0.0	42	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.7992229792	3.022347	2657	0.912651326932	shHF5
shHF5_metabat_33	94.84	0.0	0.0	42	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.641574938199994	2.505773	2039	0.926202014309	shHF5
shHF5_metabat_34	98.75	0.0	0.0	43	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.2238439893	2.591712	2316	0.882724237878	shHF5
shHF5_metabat_35	98.47	0.13	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	47.4841433217	2.29853	1988	0.924295528011	shHF5
shHF5_metabat_36	97.92	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.4618312263	2.6655889999999998	2227	0.925859913137	shHF5
shHF5_metabat_38	97.56	0.0	0.0	43	0	UID2662	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	unresolved	46.874245905500004	3.68853	3067	0.878951235316	shHF5
shHF5_metabat_41	98.68	1.13	33.33	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.3173722426	3.009203	2486	0.899642529932	shHF5
shHF5_metabat_43	98.19	0.75	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	49.0596753805	2.575211	2146	0.916712455795	shHF5
shHF5_metabat_45	97.51	0.5	0.0	40	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	51.5984169946	2.667456	2187	0.897530081096	shHF5
shHF5_metabat_47	96.79	0.38	0.0	40	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	52.8690746568	2.029012	1677	0.934996934469	shHF5
shHF5_metabat_48	71.83	7.47	22.22	20	6	UID1231	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	58.8372755061	1.7699599999999998	1734	0.909448236118	shHF5
shHF5_metabat_49	76.74	4.03	0.0	41	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	29.596754301999997	1.5372649999999999	1597	0.878992886718	shHF5
shHF5_metabat_52	97.55	0.0	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	52.582273863500006	2.363218	2039	0.9002461897290001	shHF5
shHF5_metabat_55_sub	81.13	1.42	0.0	39	1	UID397	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	s__Lactobacillus_gasseri	34.0314440092	1.552966	1769	0.8878526638700001	shHF5
shHF5_metabat_57	91.03	0.75	0.0	17	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	49.227131163	1.9377369999999998	1795	0.9161392903159999	shHF5
shHF5_metabat_58_sub	91.74	0.19	0.0	24	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.87000756850001	2.45805	1999	0.894031040866	shHF5
shHF5_metabat_60	76.04	0.55	100.0	32	0	UID3809	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	unresolved	48.0165236005	0.838773	873	0.906464561926	shHF5
shHF5_metabat_66	70.55	0.13	50.0	26	0	UID3809	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	unresolved	47.6258558942	0.783034	812	0.904824056171	shHF5
shHF5_metabat_67	72.66	2.85	0.0	40	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	29.882939624699997	1.537618	1584	0.883566659599	shHF5
shHF5_metabat_70	66.12	0.0	0.0	24	0	UID2142	k__Bacteria	p__Cyanobacteria	33.6133100629	1.388715	1673	0.884690523254	shHF5
shHF5_metabat_75_sub	44.5	0.68	0.0	20	0	UID1237	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Subdoligranulum;s__	58.9252684521	1.282632	1408	0.83906607663	shHF5
shHF5_metabat_77	34.05	0.0	0.0	24	0	UID1239	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Ruminococcus	49.1352151775	0.907827	1096	0.847132768688	shHF5
shHF5_metabat_79	47.75	1.57	0.0	22	3	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	29.3849832358	0.669738	869	0.8935882389830001	shHF5
shRTF7_maxbin_004_sub	79.06	0.0	0.0	41	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	52.0733634899	2.381948	1956	0.9035214034899999	shRTF7
shRTF7_maxbin_008	98.08	0.16	0.0	43	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.2396654715	2.088673	1765	0.879628357335	shRTF7
shRTF7_maxbin_009	93.51	0.48	100.0	40	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.577232477299994	1.707575	1455	0.916928978229	shRTF7
shRTF7_maxbin_016	98.22	0.59	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.5659614841	2.192961	2053	0.898860034447	shRTF7
shRTF7_metabat_03	96.58	0.38	0.0	42	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.4086647835	2.131904	1787	0.9258207686650001	shRTF7
shRTF7_metabat_08	94.17	0.0	0.0	31	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.6271867774	2.562275	2114	0.9250306856209999	shRTF7
shRTF7_metabat_09	81.3	0.0	0.0	30	0	UID2721	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	g__Xylanibacter;s__Xylanibacter_oryzae	47.6901014682	2.76532	2244	0.881750032546	shRTF7
shRTF7_metabat_12	48.91	0.09	0.0	37	0	UID2719	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	43.5000825643	1.09026	965	0.8743969328419999	shRTF7
shRTF7_metabat_15	98.68	0.75	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.571639335600004	2.968888	2424	0.899541175012	shRTF7
shRTF7_metabat_16	96.48	0.38	0.0	42	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.809175966800005	3.147152	2707	0.911441519189	shRTF7
shRTF7_metabat_17	98.39	2.76	40.0	36	5	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.669290543500004	2.646146	2260	0.90609664017	shRTF7
shRTF7_metabat_18_sub	93.46	0.0	0.0	27	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.975540383100004	2.44582	2070	0.924124424528	shRTF7
shRTF7_metabat_19	89.36	0.31	50.0	41	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	52.178104691899996	2.38161	1978	0.8925386608220001	shRTF7
shRTF7_metabat_21	96.2	0.66	0.0	43	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.3265700113	2.4598400000000002	2324	0.878357535449	shRTF7
shRTF7_metabat_22_sub	93.17	1.3	50.0	28	1	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.9594527251	1.8708220000000002	1517	0.8543576032350001	shRTF7
shRTF7_metabat_24	26.29	0.0	0.0	37	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	48.3567405334	0.743405	618	0.896041861435	shRTF7
shRTF7_metabat_25	96.02	0.38	0.0	40	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	52.6776681196	2.057985	1718	0.934069490302	shRTF7
shRTF7_metabat_27	95.46	0.38	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.349233067600004	2.536074	2034	0.9018439525030001	shRTF7
shRTF7_metabat_29	92.53	0.0	0.0	31	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.608354814799995	2.269159	2035	0.9186125784929999	shRTF7
shRTF7_metabat_31	94.13	0.0	0.0	38	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.8983673329	2.5007900000000003	2288	0.884025048085	shRTF7
shRTF7_metabat_33	90.25	1.26	0.0	36	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	54.417894552700005	2.305246	1987	0.92434777026	shRTF7
shRTF7_metabat_36	84.29	1.36	25.0	28	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	64.4590720664	1.456235	1358	0.8657572438510001	shRTF7
